dialog_act,utterances,split,actor,include?,intent,next steps
requestforinstruction,what do i do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,done?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,whats in it?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,is this served on a plate?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What work can i do ?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i helpl today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,please give in detail,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task tody,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what shall I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is task today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do you need me to do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can i do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do today>,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I help you today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should I do next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Next task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my task plz?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,next plz,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is the task today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I help,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what's the task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,now what,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what shall I do next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what task can i do for you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,are there any more?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what next please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what i need to do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What can I do for you today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I help today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my task today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,"How may I assist you, today?",valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,are there more mugs,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,where would you like me to put the clean plates,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,then,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,should i get water from the sink?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task today>,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how  can I help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,where would you like me to put the cooked potato,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,is that plate okay?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,First Task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do i do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should I do next? sorry,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what else do i need?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what to do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my first task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,ok what's first,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,First task please?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what furniture?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,any furniture?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,hat can i do for you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what*,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Put the pillow on to the arm chair,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how may i assist you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,are there any more,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What would I be doing today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,there what can i do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,anything else,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my task please?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can I do for you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do tpday?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,today*,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,First task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,any more,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can I help you with,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,all done?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How may I assist you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,whats the task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do with it?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what are our goals for today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how is that,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How may I assist today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how would you like it to be cooked?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what's my first task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what  shall I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what shall I do today/?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is the next task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what would be my next task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is the next task please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What do I need to do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,can i use the green cup by the stove?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can I do for you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What's the task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,That all?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do i do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is the task today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Please give me a task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What do I do with credit card?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,are there more,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Task complete?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Is task finished?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,the task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what task today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,another or done?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can i help u with?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can i do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can we do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,done next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Hoe may I assit you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What shall I do first?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do you need me to do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can  do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should i do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,knife and ingredients please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,any more bottles that needed to be put away?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How can i help you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Whats first?,valid_unseen,agent,y,Request For Instruction,
